client_id,age,job,marital,education,credit_default,mortgage
34068,34068,33,admin_,married,high_school,True,True
34069,34069,39,blue-collar,married,basic_4y,True,True
34070,34070,38,self-employed,married,basic_9y,True,True
34071,34071,30,technician,married,basic_9y,True,True
34072,34072,29,blue-collar,married,basic_9y,True,True
34073,34073,33,admin_,single,university_degree,True,True
34074,34074,37,blue-collar,married,basic_6y,True,True
34075,34075,49,admin_,married,university_degree,True,True
34076,34076,34,self-employed,single,university_degree,True,True
34077,34077,40,blue-collar,single,basic_9y,True,True
34078,34078,47,blue-collar,single,basic_6y,False,True
34079,34079,48,blue-collar,married,basic_6y,True,True
34080,34080,34,management,married,university_degree,True,True
34081,34081,33,admin_,divorced,university_degree,True,True
34082,34082,36,admin_,single,university_degree,True,True
34083,34083,43,admin_,married,high_school,False,True
34084,34084,39,blue-collar,single,university_degree,True,True
34085,34085,29,blue-collar,married,basic_9y,True,True
34086,34086,39,management,divorced,university_degree,True,True
34087,34087,49,blue-collar,married,high_school,False,True
34088,34088,31,admin_,married,university_degree,True,True
34090,34090,34,services,married,high_school,True,True
34091,34091,45,admin_,single,high_school,False,True
34092,34092,32,services,single,high_school,True,True
34093,34093,31,services,single,high_school,True,True
34094,34094,36,admin_,single,university_degree,True,True
34095,34095,52,technician,divorced,high_school,True,True
34096,34096,27,technician,single,professional_course,True,True
34097,34097,36,blue-collar,married,basic_9y,True,True
34098,34098,36,services,single,high_school,True,True
34099,34099,26,blue-collar,single,professional_course,True,True
34100,34100,34,blue-collar,married,high_school,True,True
34101,34101,32,technician,married,high_school,True,True
34102,34102,35,services,single,high_school,True,True
34103,34103,27,technician,single,professional_course,True,True
34104,34104,29,blue-collar,divorced,basic_9y,True,True
34105,34105,34,services,married,university_degree,True,True
34106,34106,24,housemaid,married,basic_9y,True,True
34107,34107,30,blue-collar,married,basic_9y,True,False
34108,34108,43,admin_,married,high_school,True,True
34109,34109,31,entrepreneur,single,university_degree,True,True
34110,34110,43,blue-collar,married,basic_4y,True,True
34111,34111,41,housemaid,married,high_school,True,True
34112,34112,31,blue-collar,single,basic_9y,True,True
34113,34113,31,admin_,single,university_degree,True,True
34114,34114,29,blue-collar,married,basic_9y,True,True
34115,34115,35,admin_,married,university_degree,True,True
34116,34116,33,blue-collar,married,basic_9y,True,True
34117,34117,29,blue-collar,divorced,basic_9y,True,True
34118,34118,27,admin_,married,high_school,True,True
34119,34119,30,admin_,single,high_school,True,True
34120,34120,31,blue-collar,single,basic_9y,False,True
34121,34121,28,technician,single,professional_course,True,True
34122,34122,35,entrepreneur,married,university_degree,True,True
34123,34123,39,entrepreneur,married,basic_9y,True,True
34124,34124,46,housemaid,married,basic_4y,False,True
34125,34125,55,services,single,high_school,True,True
34126,34126,39,blue-collar,single,university_degree,True,True
34127,34127,34,technician,single,professional_course,True,True
34128,34128,32,management,married,university_degree,True,True
34129,34129,57,services,married,high_school,False,True
34130,34130,32,technician,married,professional_course,True,True
34131,34131,27,blue-collar,married,high_school,True,False
34132,34132,31,blue-collar,married,basic_9y,False,True
34133,34133,30,technician,single,high_school,True,True
34134,34134,40,blue-collar,married,basic_9y,False,True
34135,34135,35,blue-collar,married,basic_6y,True,True
34136,34136,38,blue-collar,single,basic_9y,True,True
34137,34137,35,services,single,high_school,True,True
34138,34138,32,blue-collar,single,basic_4y,True,True
34139,34139,42,technician,single,professional_course,True,True
34140,34140,29,admin_,married,university_degree,True,True
34141,34141,33,blue-collar,married,basic_6y,False,True
34142,34142,38,blue-collar,single,basic_9y,True,True
34143,34143,38,blue-collar,divorced,basic_9y,True,True
34144,34144,28,services,single,high_school,True,True
34145,34145,49,blue-collar,married,high_school,False,True
34146,34146,30,services,married,high_school,True,True
34147,34147,45,unemployed,divorced,basic_6y,True,False
34148,34148,27,technician,single,professional_course,True,True
34149,34149,34,blue-collar,married,professional_course,False,True
34150,34150,59,retired,divorced,professional_course,True,True
34151,34151,56,blue-collar,married,basic_4y,True,True
34152,34152,36,services,married,basic_9y,True,True
34153,34153,34,blue-collar,married,basic_6y,True,True
34154,34154,44,unemployed,divorced,basic_9y,True,True
34155,34155,24,blue-collar,single,basic_9y,True,True
34156,34156,29,blue-collar,married,high_school,True,True
34157,34157,32,admin_,single,university_degree,True,True
34158,34158,42,admin_,married,high_school,True,True
34159,34159,42,services,married,high_school,True,True
34160,34160,38,self-employed,married,basic_9y,True,True
34161,34161,33,blue-collar,married,basic_9y,False,True
34162,34162,27,blue-collar,married,basic_9y,True,True
34163,34163,27,technician,single,professional_course,True,True
34164,34164,51,blue-collar,married,basic_4y,True,True
34165,34165,42,technician,single,professional_course,True,True
34166,34166,29,admin_,single,basic_9y,True,True
34167,34167,49,entrepreneur,married,basic_4y,False,True
34168,34168,48,blue-collar,married,basic_6y,True,True
34169,34169,32,blue-collar,single,basic_9y,True,True
34170,34170,26,student,single,high_school,True,True
34171,34171,34,blue-collar,single,basic_6y,True,True
34172,34172,32,services,single,high_school,True,True
34173,34173,34,unemployed,single,high_school,True,True
34174,34174,36,admin_,married,university_degree,True,True
34175,34175,57,blue-collar,married,basic_6y,False,True
34176,34176,42,blue-collar,divorced,basic_6y,True,True
34177,34177,46,housemaid,single,basic_9y,False,True
34178,34178,33,self-employed,single,university_degree,True,True
34179,34179,39,blue-collar,married,basic_9y,False,True
34180,34180,40,technician,married,professional_course,True,True
34181,34181,27,self-employed,married,basic_9y,True,True
34182,34182,39,services,married,high_school,True,True
34183,34183,27,blue-collar,single,basic_4y,True,True
34184,34184,29,admin_,single,university_degree,True,True
34185,34185,33,technician,single,high_school,True,True
34186,34186,34,management,single,university_degree,True,True
34187,34187,32,blue-collar,single,high_school,False,True
34188,34188,53,retired,married,basic_9y,True,True
34189,34189,21,student,single,high_school,True,True
34190,34190,36,technician,single,professional_course,True,True
34191,34191,32,blue-collar,single,high_school,True,True
34192,34192,29,services,single,high_school,True,True
34193,34193,28,blue-collar,married,basic_4y,True,True
34194,34194,33,admin_,single,basic_9y,True,True
34195,34195,27,admin_,married,high_school,True,True
34196,34196,31,blue-collar,married,basic_6y,True,True
34197,34197,44,admin_,divorced,professional_course,True,True
34198,34198,33,blue-collar,single,basic_9y,True,True
34199,34199,49,unemployed,married,basic_4y,False,True
34200,34200,49,entrepreneur,married,basic_4y,False,True
34201,34201,38,housemaid,divorced,university_degree,True,True
34202,34202,51,blue-collar,married,basic_4y,True,True
34203,34203,36,services,divorced,high_school,True,True
34204,34204,58,housemaid,married,basic_4y,True,True
34205,34205,29,admin_,single,high_school,True,True
34206,34206,37,admin_,divorced,university_degree,False,True
34207,34207,32,technician,single,university_degree,True,True
34208,34208,34,admin_,married,university_degree,True,True
34209,34209,33,blue-collar,single,basic_9y,True,True
34210,34210,43,blue-collar,married,basic_9y,True,True
34211,34211,27,admin_,divorced,high_school,True,True
34212,34212,38,self-employed,married,basic_9y,True,True
34213,34213,52,admin_,married,university_degree,True,True
34214,34214,34,blue-collar,married,high_school,True,True
34215,34215,34,blue-collar,married,basic_9y,True,True
34216,34216,35,admin_,single,university_degree,True,True
34217,34217,28,student,single,high_school,True,True
34218,34218,33,blue-collar,married,basic_9y,False,True
34219,34219,29,blue-collar,single,basic_9y,True,True
34220,34220,32,management,married,university_degree,True,True
34221,34221,29,blue-collar,married,basic_9y,False,True
34222,34222,46,blue-collar,divorced,basic_9y,True,True
34223,34223,45,services,married,high_school,False,True
34224,34224,27,admin_,single,high_school,True,True
34225,34225,29,admin_,married,university_degree,True,True
34226,34226,25,blue-collar,married,basic_9y,True,True
34227,34227,42,blue-collar,divorced,basic_9y,True,True
34228,34228,32,blue-collar,married,basic_6y,False,True
34229,34229,31,blue-collar,single,basic_9y,True,True
34230,34230,29,blue-collar,married,basic_9y,True,True
34231,34231,30,blue-collar,single,basic_9y,True,True
34232,34232,27,admin_,married,professional_course,True,True
34233,34233,29,blue-collar,married,basic_6y,True,True
34234,34234,26,blue-collar,single,basic_9y,False,True
34235,34235,32,blue-collar,single,basic_9y,True,True
34236,34236,29,services,single,high_school,True,True
34237,34237,28,technician,single,university_degree,True,True
34238,34238,35,technician,single,professional_course,True,True
34239,34239,23,housemaid,single,basic_4y,True,True
34240,34240,48,services,single,basic_4y,False,True
34241,34241,31,management,single,university_degree,True,True
34242,34242,29,admin_,single,high_school,True,True
34243,34243,29,admin_,single,high_school,True,True
34244,34244,59,admin_,divorced,basic_9y,True,True
34245,34245,48,blue-collar,married,basic_4y,False,True
34246,34246,38,blue-collar,single,basic_4y,True,True
34247,34247,24,management,married,university_degree,True,True
34248,34248,37,services,married,high_school,True,True
34249,34249,33,blue-collar,married,professional_course,True,True
34250,34250,31,technician,single,basic_9y,True,True
34251,34251,26,self-employed,married,high_school,True,True
34252,34252,30,technician,married,basic_9y,True,True
34253,34253,29,blue-collar,married,basic_6y,True,True
34254,34254,31,technician,single,university_degree,True,True
34255,34255,38,blue-collar,married,basic_4y,True,True
34256,34256,36,admin_,single,university_degree,True,True
34257,34257,36,blue-collar,married,basic_9y,True,True
34258,34258,38,blue-collar,married,high_school,False,True
34259,34259,47,blue-collar,married,basic_4y,False,True
34260,34260,28,student,single,high_school,True,True
34261,34261,33,admin_,single,university_degree,True,True
34262,34262,33,blue-collar,divorced,basic_9y,True,True
34263,34263,24,blue-collar,single,basic_9y,False,True
34264,34264,38,services,married,high_school,False,True
34265,34265,24,technician,married,professional_course,True,True
34266,34266,30,services,single,high_school,True,False
34267,34267,26,admin_,single,high_school,True,True
34268,34268,36,technician,married,university_degree,True,True
34269,34269,32,services,single,basic_9y,True,True
34270,34270,30,admin_,single,high_school,True,True
34271,34271,22,student,single,high_school,True,True
34272,34272,27,blue-collar,married,professional_course,True,True
34273,34273,35,blue-collar,married,basic_6y,False,True
34274,34274,27,admin_,single,university_degree,True,True
34275,34275,43,blue-collar,married,basic_4y,True,True
34276,34276,33,admin_,married,professional_course,True,True
34277,34277,34,blue-collar,divorced,basic_9y,False,True
34278,34278,30,technician,married,basic_6y,True,True
34279,34279,31,services,married,high_school,True,True
34280,34280,34,technician,married,professional_course,True,True
34281,34281,48,management,divorced,university_degree,False,True
34282,34282,31,blue-collar,married,basic_9y,True,True
34283,34283,31,admin_,single,high_school,True,True
34284,34284,43,services,married,high_school,False,True
34285,34285,23,self-employed,single,basic_9y,True,True
34286,34286,31,admin_,married,university_degree,False,True
34287,34287,24,blue-collar,single,basic_9y,True,True
34288,34288,33,blue-collar,married,basic_6y,True,True
34289,34289,27,entrepreneur,divorced,university_degree,False,True
34290,34290,30,blue-collar,married,basic_9y,True,True
34291,34291,29,blue-collar,married,basic_9y,False,True
34292,34292,20,blue-collar,single,basic_9y,False,True
34293,34293,39,services,divorced,high_school,True,True
34294,34294,40,technician,married,professional_course,True,True
34295,34295,26,blue-collar,single,basic_9y,True,True
34296,34296,35,services,single,high_school,True,True
34297,34297,23,blue-collar,married,basic_4y,True,True
34298,34298,38,blue-collar,married,basic_4y,True,False
34299,34299,34,management,married,university_degree,True,True
34300,34300,29,services,single,high_school,True,True
34301,34301,44,services,divorced,high_school,True,True
34302,34302,45,self-employed,married,high_school,True,True
34303,34303,31,management,single,university_degree,True,True
34304,34304,28,services,married,high_school,True,True
34305,34305,38,blue-collar,married,basic_4y,True,True
34306,34306,29,blue-collar,married,basic_9y,True,True
34307,34307,26,management,married,university_degree,True,True
34308,34308,33,blue-collar,single,high_school,True,True
34309,34309,28,blue-collar,single,basic_4y,True,True
34310,34310,28,blue-collar,single,basic_4y,True,True
34311,34311,23,admin_,single,high_school,True,True
34312,34312,39,blue-collar,divorced,basic_9y,False,True
34313,34313,39,blue-collar,divorced,basic_9y,False,True
34315,34315,36,blue-collar,married,basic_4y,True,True
34316,34316,26,management,single,university_degree,True,True
34317,34317,26,management,single,university_degree,True,True
34318,34318,28,entrepreneur,married,high_school,True,True
34319,34319,34,admin_,married,high_school,True,True
34320,34320,32,blue-collar,married,basic_9y,True,True
34321,34321,30,blue-collar,single,basic_9y,True,True
34322,34322,25,services,single,high_school,True,True
34323,34323,29,technician,single,basic_9y,True,True
34324,34324,50,self-employed,married,basic_9y,False,True
34325,34325,50,self-employed,married,basic_9y,False,True
34326,34326,30,technician,married,basic_9y,True,True
34327,34327,27,admin_,married,high_school,True,True
34328,34328,26,management,single,university_degree,True,True
34329,34329,26,admin_,single,high_school,False,True
34330,34330,26,management,single,university_degree,True,True
34331,34331,40,admin_,divorced,high_school,True,True
34332,34332,33,blue-collar,married,basic_9y,True,True
34333,34333,44,admin_,married,basic_9y,False,True
34334,34334,33,services,single,high_school,True,True
34335,34335,31,admin_,single,high_school,True,True
34336,34336,48,management,divorced,university_degree,False,True
34337,34337,40,blue-collar,married,basic_9y,True,True
34338,34338,31,admin_,divorced,high_school,True,True
34339,34339,38,services,married,high_school,True,True
34340,34340,29,technician,single,professional_course,True,True
34341,34341,54,blue-collar,married,basic_9y,True,True
34342,34342,42,blue-collar,married,basic_9y,True,True
34343,34343,42,blue-collar,married,basic_9y,True,True
34344,34344,32,self-employed,single,professional_course,False,True
34345,34345,22,blue-collar,married,basic_9y,True,True
34346,34346,42,blue-collar,married,basic_9y,True,True
34347,34347,29,technician,single,professional_course,True,True
34348,34348,27,admin_,married,high_school,True,True
34349,34349,29,technician,single,basic_9y,True,True
34350,34350,24,blue-collar,single,basic_9y,True,True
34351,34351,40,blue-collar,divorced,basic_9y,False,True
34352,34352,27,services,single,high_school,True,True
34353,34353,27,blue-collar,single,basic_6y,False,True
34354,34354,27,blue-collar,married,basic_9y,True,True
34355,34355,22,blue-collar,single,basic_9y,True,True
34356,34356,30,technician,married,professional_course,True,True
34357,34357,27,admin_,married,professional_course,True,True
34358,34358,27,admin_,married,professional_course,True,True
34359,34359,55,services,single,basic_9y,True,False
34360,34360,27,admin_,married,professional_course,True,True
34361,34361,39,services,married,high_school,True,True
34362,34362,24,technician,married,professional_course,True,True
34363,34363,34,blue-collar,single,basic_9y,True,True
34364,34364,32,self-employed,single,professional_course,False,True
34365,34365,32,management,single,university_degree,True,True
34366,34366,27,admin_,married,professional_course,True,True
34367,34367,29,blue-collar,married,basic_9y,False,True
34368,34368,32,blue-collar,married,basic_4y,False,True
34369,34369,27,self-employed,single,university_degree,True,True
34370,34370,27,admin_,married,professional_course,True,True
34371,34371,32,blue-collar,married,professional_course,True,True
34372,34372,27,self-employed,single,university_degree,True,True
34373,34373,27,self-employed,single,university_degree,True,True
34374,34374,39,admin_,married,high_school,True,True
34375,34375,35,technician,married,professional_course,True,True
34376,34376,48,blue-collar,married,basic_9y,True,True
34377,34377,32,entrepreneur,divorced,high_school,True,True
34378,34378,39,blue-collar,married,basic_9y,False,True
34379,34379,30,blue-collar,single,basic_9y,True,True
34380,34380,31,blue-collar,single,high_school,True,True
34381,34381,35,entrepreneur,married,professional_course,True,True
34383,34383,29,services,single,high_school,True,True
34384,34384,27,admin_,married,professional_course,True,True
34385,34385,39,admin_,married,high_school,True,True
34386,34386,47,entrepreneur,divorced,high_school,True,True
34387,34387,23,admin_,married,high_school,True,True
34388,34388,26,self-employed,married,high_school,True,True
34389,34389,25,services,single,high_school,True,True
34390,34390,24,admin_,single,professional_course,True,True
34391,34391,35,admin_,married,university_degree,True,True
34392,34392,29,blue-collar,married,basic_9y,False,True
34393,34393,39,management,single,high_school,True,True
34394,34394,30,blue-collar,married,basic_4y,False,True
34395,34395,33,admin_,single,university_degree,True,True
34396,34396,41,technician,married,professional_course,True,True
34397,34397,37,housemaid,single,high_school,True,True
34398,34398,29,admin_,married,university_degree,True,True
34399,34399,37,blue-collar,married,basic_4y,True,True
34400,34400,31,blue-collar,married,basic_6y,False,True
34401,34401,32,management,married,professional_course,True,True
34402,34402,39,technician,single,basic_4y,False,True
34403,34403,49,services,married,high_school,True,True
34404,34404,36,blue-collar,single,basic_4y,True,True
34405,34405,38,services,single,high_school,True,True
34406,34406,25,services,married,high_school,True,True
34407,34407,31,blue-collar,married,basic_6y,False,True
34408,34408,49,services,married,high_school,True,True
34409,34409,32,services,married,high_school,True,True
34410,34410,52,blue-collar,unknown,basic_4y,True,True
34411,34411,32,technician,single,university_degree,True,True
34412,34412,26,services,single,high_school,True,True
34413,34413,33,blue-collar,single,high_school,True,True
34414,34414,25,student,single,high_school,True,True
34415,34415,26,blue-collar,single,basic_9y,True,True
34416,34416,44,services,married,high_school,True,True
34417,34417,52,technician,married,basic_6y,False,True
34418,34418,32,admin_,single,high_school,True,True
34419,34419,32,technician,single,university_degree,True,True
34420,34420,52,admin_,married,university_degree,False,True
34421,34421,31,entrepreneur,single,university_degree,True,True
34422,34422,34,entrepreneur,married,basic_6y,True,True
34423,34423,30,student,unknown,basic_9y,True,True
34424,34424,32,blue-collar,married,university_degree,True,True
34425,34425,33,management,married,professional_course,True,True
34426,34426,54,blue-collar,married,basic_4y,False,True
34427,34427,23,admin_,single,high_school,True,True
34428,34428,44,services,married,high_school,True,True
34429,34429,29,services,married,high_school,False,True
34430,34430,31,entrepreneur,single,university_degree,True,True
34431,34431,32,admin_,married,university_degree,True,True
34432,34432,46,services,married,high_school,True,True
34433,34433,28,blue-collar,divorced,high_school,True,True
34434,34434,23,self-employed,single,basic_9y,True,True
34435,34435,41,services,married,high_school,True,True
34436,34436,32,entrepreneur,divorced,high_school,True,True
34437,34437,22,student,single,high_school,True,True
34438,34438,26,self-employed,married,high_school,True,True
34439,34439,29,services,married,high_school,True,True
34440,34440,27,admin_,single,basic_9y,True,True
34441,34441,29,technician,single,university_degree,True,True
34442,34442,29,blue-collar,married,basic_9y,False,True
34443,34443,27,blue-collar,married,basic_9y,True,True
34444,34444,24,services,single,high_school,True,True
34445,34445,47,services,married,basic_6y,True,True
34446,34446,27,technician,married,professional_course,True,True
34447,34447,52,entrepreneur,single,university_degree,True,True
34448,34448,38,blue-collar,married,basic_6y,False,True
34449,34449,36,blue-collar,married,basic_6y,True,True
34450,34450,24,services,single,high_school,True,True
34451,34451,29,services,married,high_school,False,True
34452,34452,45,blue-collar,married,basic_9y,True,True
34453,34453,36,admin_,single,university_degree,True,True
34454,34454,33,blue-collar,married,basic_9y,False,True
34455,34455,45,blue-collar,married,basic_4y,True,True
34456,34456,24,services,single,high_school,True,True
34457,34457,25,student,single,university_degree,True,True
34458,34458,53,services,married,basic_6y,True,True
34459,34459,42,services,divorced,high_school,True,True
34460,34460,35,blue-collar,married,basic_6y,True,True
34461,34461,31,entrepreneur,single,university_degree,True,True
34462,34462,35,blue-collar,married,basic_6y,True,True
34463,34463,31,blue-collar,single,basic_9y,True,True
34464,34464,38,blue-collar,married,basic_6y,True,True
34465,34465,39,blue-collar,married,basic_9y,True,True
34466,34466,37,management,married,university_degree,True,True
34467,34467,31,blue-collar,married,basic_9y,True,True
34468,34468,24,self-employed,single,university_degree,True,True
34469,34469,40,blue-collar,married,basic_4y,True,True
34470,34470,33,blue-collar,single,basic_9y,False,True
34471,34471,36,admin_,single,high_school,True,True
34472,34472,27,technician,single,high_school,True,True
34473,34473,27,admin_,married,high_school,True,True
34474,34474,42,services,divorced,high_school,True,True
34475,34475,23,student,single,university_degree,True,True
34476,34476,40,blue-collar,married,basic_4y,True,True
34477,34477,27,technician,single,high_school,True,True
34478,34478,30,admin_,single,university_degree,True,True
34479,34479,47,blue-collar,married,basic_4y,False,True
34480,34480,39,blue-collar,single,basic_4y,True,True
34481,34481,44,blue-collar,married,basic_6y,True,True
34482,34482,36,blue-collar,married,basic_9y,True,True
34483,34483,28,blue-collar,single,basic_9y,True,True
34484,34484,21,student,single,high_school,True,True
34485,34485,31,blue-collar,married,basic_6y,True,True
34486,34486,25,management,married,university_degree,True,True
34487,34487,32,services,single,university_degree,True,False
34488,34488,30,admin_,married,university_degree,True,True
34489,34489,24,admin_,single,high_school,True,True
34490,34490,29,blue-collar,married,basic_9y,True,True
34491,34491,46,blue-collar,married,basic_4y,True,True
34492,34492,30,admin_,married,basic_6y,True,True
34493,34493,33,admin_,single,high_school,True,True
34494,34494,26,blue-collar,married,basic_9y,True,True
34495,34495,33,admin_,single,high_school,True,True
34496,34496,36,management,married,university_degree,True,True
34497,34497,30,admin_,married,basic_6y,True,True
34498,34498,33,admin_,single,high_school,True,True
34499,34499,23,blue-collar,single,basic_4y,False,True
34500,34500,21,admin_,single,high_school,True,True
34501,34501,34,technician,married,professional_course,True,True
34502,34502,26,blue-collar,married,basic_9y,True,True
34503,34503,24,management,single,university_degree,True,True
34504,34504,48,blue-collar,married,basic_9y,False,True
34505,34505,28,blue-collar,single,basic_4y,True,True
34506,34506,57,admin_,married,basic_9y,True,True
34507,34507,30,technician,single,professional_course,True,True
34508,34508,41,blue-collar,married,basic_4y,True,True
34509,34509,50,services,divorced,high_school,True,True
34510,34510,33,services,single,high_school,True,True
34511,34511,33,admin_,single,high_school,False,True
34512,34512,46,blue-collar,married,basic_9y,False,True
34513,34513,28,blue-collar,married,basic_9y,True,True
34514,34514,30,services,single,high_school,True,True
34515,34515,23,student,single,high_school,True,True
34516,34516,28,blue-collar,single,basic_9y,True,True
34517,34517,53,admin_,married,high_school,True,True
34518,34518,28,blue-collar,single,basic_9y,True,True
34519,34519,31,admin_,divorced,high_school,True,True
34520,34520,32,services,divorced,high_school,True,True
34521,34521,34,entrepreneur,married,high_school,True,True
34522,34522,42,admin_,married,high_school,True,True
34523,34523,32,blue-collar,married,basic_9y,True,False
34524,34524,25,student,single,high_school,True,True
34525,34525,30,services,divorced,high_school,True,True
34526,34526,33,management,single,university_degree,True,True
34527,34527,28,technician,married,university_degree,True,True
34528,34528,23,admin_,single,high_school,True,True
34529,34529,33,admin_,single,high_school,False,True
34531,34531,25,blue-collar,single,basic_6y,True,True
34532,34532,44,technician,single,professional_course,False,True
34533,34533,26,blue-collar,single,basic_9y,True,True
34534,34534,32,management,single,university_degree,True,True
34535,34535,28,services,single,professional_course,True,True
34536,34536,35,blue-collar,married,basic_9y,True,True
34537,34537,30,technician,married,high_school,False,True
34538,34538,43,blue-collar,married,basic_9y,False,True
34539,34539,27,self-employed,single,university_degree,True,True
34540,34540,25,technician,married,university_degree,True,True
34541,34541,29,services,single,high_school,True,True
34542,34542,29,services,single,high_school,True,True
34543,34543,37,services,single,high_school,True,True
34544,34544,27,admin_,married,professional_course,True,True
34545,34545,27,admin_,married,professional_course,True,True
34546,34546,33,admin_,married,professional_course,True,False
34547,34547,27,admin_,single,university_degree,True,True
34548,34548,52,blue-collar,divorced,basic_6y,False,True
34549,34549,27,admin_,single,university_degree,True,True
34550,34550,42,management,divorced,university_degree,True,True
34551,34551,35,technician,married,professional_course,True,True
34552,34552,31,admin_,single,high_school,True,True
34553,34553,31,services,single,university_degree,True,True
34554,34554,27,services,single,high_school,True,True
34555,34555,34,technician,single,professional_course,True,True
34556,34556,40,services,divorced,high_school,True,True
34557,34557,24,technician,single,professional_course,True,True
34558,34558,23,admin_,single,high_school,True,True
34559,34559,28,admin_,married,high_school,True,False
34560,34560,28,student,single,high_school,True,False
34561,34561,36,management,married,university_degree,True,True
34562,34562,27,blue-collar,married,basic_4y,True,True
34563,34563,37,blue-collar,married,high_school,False,True
34564,34564,21,services,single,high_school,True,True
34565,34565,28,blue-collar,married,basic_9y,False,True
34566,34566,29,blue-collar,married,basic_6y,True,True
34567,34567,46,blue-collar,married,basic_9y,True,True
34568,34568,28,blue-collar,married,basic_9y,False,True
34569,34569,51,blue-collar,married,basic_4y,True,True
34570,34570,37,services,divorced,high_school,True,True
34571,34571,27,technician,single,university_degree,True,True
34572,34572,23,admin_,single,high_school,True,True
34573,34573,28,blue-collar,married,basic_9y,False,True
34574,34574,34,self-employed,married,high_school,True,True
34575,34575,39,admin_,married,high_school,True,True
34576,34576,23,technician,single,high_school,True,True
34577,34577,26,admin_,single,university_degree,True,True
34578,34578,32,blue-collar,single,high_school,True,True
34579,34579,35,admin_,single,university_degree,True,True
34580,34580,28,management,single,basic_9y,True,True
34581,34581,28,blue-collar,single,basic_9y,True,True
34582,34582,28,management,single,basic_9y,True,True
34583,34583,34,entrepreneur,single,university_degree,True,True
34584,34584,23,services,single,basic_9y,True,True
34585,34585,36,admin_,married,university_degree,True,True
34586,34586,22,student,single,high_school,True,True
34587,34587,38,blue-collar,married,basic_4y,True,True
34588,34588,27,technician,single,professional_course,True,True
34589,34589,35,blue-collar,married,high_school,True,True
34590,34590,27,technician,single,professional_course,True,True
34591,34591,40,blue-collar,married,basic_9y,True,True
34592,34592,33,admin_,married,university_degree,True,True
34593,34593,30,technician,single,professional_course,True,True
34594,34594,27,technician,single,professional_course,True,True
34595,34595,30,blue-collar,married,basic_6y,True,True
34596,34596,23,technician,single,high_school,True,True
34597,34597,24,blue-collar,single,basic_4y,True,True
34598,34598,33,admin_,married,university_degree,True,True
34599,34599,48,admin_,divorced,high_school,True,True
34600,34600,28,technician,married,university_degree,True,True
34601,34601,31,blue-collar,single,basic_9y,True,True
34602,34602,39,technician,married,professional_course,True,True
34603,34603,39,technician,married,professional_course,True,True
34604,34604,31,blue-collar,single,basic_9y,True,True
34605,34605,31,blue-collar,single,basic_9y,True,True
34606,34606,46,services,married,high_school,True,True
34607,34607,28,blue-collar,married,basic_6y,True,True
34608,34608,32,management,married,high_school,True,False
34609,34609,31,technician,married,university_degree,True,True
34610,34610,27,blue-collar,single,basic_9y,True,True
34611,34611,33,blue-collar,married,basic_9y,False,True
34612,34612,42,technician,married,professional_course,True,True
34613,34613,29,admin_,single,basic_9y,True,True
34614,34614,26,admin_,single,high_school,True,True
34615,34615,26,blue-collar,single,basic_9y,True,True
34616,34616,54,blue-collar,married,basic_9y,True,True
34617,34617,33,blue-collar,single,basic_9y,False,True
34618,34618,33,blue-collar,married,basic_9y,False,False
34619,34619,58,entrepreneur,divorced,professional_course,True,True
34620,34620,51,blue-collar,married,basic_4y,True,True
34621,34621,28,student,single,university_degree,True,True
34622,34622,24,services,married,high_school,True,True
34623,34623,27,admin_,single,high_school,True,True
34624,34624,29,blue-collar,married,basic_6y,True,True
34625,34625,49,services,married,high_school,True,True
34626,34626,35,admin_,married,high_school,True,True
34627,34627,35,services,married,high_school,True,True
34628,34628,57,services,divorced,basic_4y,True,True
34629,34629,25,blue-collar,single,high_school,True,True
34630,34630,33,technician,single,professional_course,True,True
34631,34631,53,services,married,basic_6y,True,True
34632,34632,31,admin_,married,high_school,True,True
34633,34633,23,student,single,high_school,True,True
34634,34634,39,entrepreneur,married,basic_9y,False,True
34635,34635,27,blue-collar,married,basic_4y,True,True
34636,34636,36,blue-collar,married,basic_6y,True,True
34637,34637,40,technician,single,professional_course,False,True
34638,34638,54,self-employed,divorced,professional_course,True,True
34639,34639,24,student,single,basic_9y,True,True
34640,34640,31,admin_,single,high_school,True,True
34641,34641,40,services,divorced,high_school,True,True
34642,34642,31,blue-collar,married,basic_4y,True,True
34643,34643,33,management,single,university_degree,True,True
34644,34644,37,housemaid,single,high_school,True,True
34645,34645,33,blue-collar,married,basic_6y,True,True
34646,34646,40,blue-collar,married,basic_6y,True,True
34647,34647,36,blue-collar,single,basic_6y,True,True
34648,34648,31,technician,single,basic_9y,True,True
34649,34649,30,technician,married,university_degree,True,True
34650,34650,33,admin_,single,university_degree,True,True
34651,34651,48,services,divorced,basic_9y,True,False
34652,34652,25,admin_,single,high_school,True,True
34653,34653,31,blue-collar,married,basic_9y,True,True
34654,34654,26,blue-collar,married,professional_course,True,True
34655,34655,35,admin_,married,university_degree,True,True
34656,34656,33,admin_,divorced,university_degree,True,False
34657,34657,34,admin_,married,university_degree,True,True
34658,34658,46,blue-collar,married,basic_4y,True,True
34659,34659,33,technician,married,university_degree,True,True
34660,34660,41,technician,married,professional_course,True,True
34661,34661,42,blue-collar,married,basic_9y,True,True
34662,34662,30,admin_,single,high_school,True,True
34663,34663,39,blue-collar,divorced,basic_9y,False,True
